timestamp_ns,measurement_elapsed_ms,fps,frame_time_ms,frame_e2e_ms,total_ms,rank_ms,sort_ms,inverse_ms,projection_ms,rendering_ms,present_ms,total_splats,loaded_splats,visible_splats,visible_ratio,width,height,model_type,draw_method,msaa,vsync,mip_bias,mip_modulation,log_p_min
1781755435588682604,0,404.275,2.47357,2.37606,2.35318,0.135904,0.225696,0.0592,0.764,1.16838,0.017977,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435591092775,2.41017,404.26,2.47366,2.37341,2.3511,0.13632,0.225312,0.058368,0.761856,1.16925,0.016658,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435593490250,4.80765,404.255,2.47369,2.37574,2.35354,0.136544,0.225408,0.059392,0.76288,1.16931,0.015859,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435596250821,7.56822,404.819,2.47024,2.53725,2.51398,0.136704,0.388672,0.058368,0.760832,1.16941,0.016108,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435598841867,10.1593,404.475,2.47234,2.53149,2.50774,0.171552,0.223712,0.058368,0.88576,1.16835,0.016558,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435601267710,12.5851,403.956,2.47552,2.37357,2.35078,0.13648,0.226336,0.058656,0.761152,1.16816,0.020921,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435603627272,14.9447,403.898,2.47587,2.37363,2.34941,0.136544,0.225504,0.058368,0.760832,1.16816,0.018323,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435606031889,17.3493,404.168,2.47422,2.37251,2.34922,0.136448,0.224128,0.05872,0.760832,1.16909,0.022624,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435608421098,19.7385,404.017,2.47514,2.37414,2.34992,0.137056,0.225312,0.058368,0.760832,1.16835,0.020137,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435610941628,22.259,404.03,2.47506,2.37434,2.35248,0.136256,0.225568,0.059392,0.761856,1.16941,0.016044,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435613791385,25.1088,404.852,2.47004,2.58118,2.55779,0.142368,0.225184,0.058368,0.961536,1.17034,0.024273,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435616108365,27.4258,403.476,2.47846,2.37635,2.35539,0.140256,0.224896,0.059392,0.760832,1.17002,0.016443,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
1781755435618510391,29.8278,403.809,2.47642,2.37331,2.34918,0.13648,0.22512,0.058368,0.759808,1.16941,0.01662,6131954,6131954,1667936,27.2007,2490,1376,raygs,triangles,1,off,0,on,-4
