timestamp_ns,measurement_elapsed_ms,fps,frame_time_ms,frame_e2e_ms,total_ms,rank_ms,sort_ms,inverse_ms,projection_ms,rendering_ms,present_ms,total_splats,loaded_splats,visible_splats,visible_ratio,width,height,model_type,draw_method,msaa,vsync,mip_bias,mip_modulation,log_p_min
1781754601366678635,0,865.728,1.1551,1.10109,1.08902,0.031008,0.09136,0.017408,0.201728,0.74752,0.028583,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601368089764,1.41113,862.889,1.1589,1.14394,1.1319,0.032448,0.091808,0.01744,0.242688,0.74752,0.028569,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601369216872,2.53824,859.596,1.16334,1.10531,1.09322,0.03488,0.09168,0.017408,0.2008,0.748448,0.030767,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601370343792,3.66516,860.024,1.16276,1.10109,1.08854,0.030368,0.091136,0.016768,0.202752,0.74752,0.025168,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601371474075,4.79544,863.159,1.15854,1.10211,1.09053,0.030944,0.091328,0.01728,0.202752,0.748224,0.025898,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601372599292,5.92066,864.281,1.15703,1.10352,1.08976,0.030784,0.091296,0.016384,0.203776,0.74752,0.029646,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601373716662,7.03803,863.68,1.15784,1.10195,1.08893,0.030624,0.09056,0.017408,0.201792,0.748544,0.025276,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601374802369,8.12373,863.745,1.15775,1.10298,1.08925,0.030176,0.09136,0.01744,0.202752,0.74752,0.016392,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601376060968,9.38233,864.74,1.15642,1.10141,1.08995,0.030688,0.091456,0.017408,0.202112,0.748288,0.025209,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601377188270,10.5096,862.59,1.1593,1.10141,1.08925,0.03216,0.091456,0.017408,0.200704,0.74752,0.025718,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601378316930,11.6383,862.619,1.15926,1.10045,1.08704,0.030656,0.090816,0.017568,0.200704,0.747296,0.024364,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601379445557,12.7669,863.555,1.158,1.10282,1.0896,0.03104,0.091008,0.017152,0.203136,0.747264,0.026802,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
1781754601380567533,13.8889,864.38,1.1569,1.10093,1.08896,0.031232,0.0912,0.01728,0.201728,0.74752,0.02475,1244819,1244819,461658,37.0864,1920,1080,raygs,triangles,1,off,0,on,-4
