timestamp_ns,measurement_elapsed_ms,fps,frame_time_ms,frame_e2e_ms,total_ms,rank_ms,sort_ms,inverse_ms,projection_ms,rendering_ms,present_ms,total_splats,loaded_splats,visible_splats,visible_ratio,width,height,model_type,draw_method,msaa,vsync,mip_bias,mip_modulation,log_p_min
1781748674069146848,0,264.67,3.77829,3.73757,3.71446,0.134464,0.233536,0.060416,0.825504,2.46054,0.037936,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674072990802,3.84395,264.709,3.77773,3.84083,3.81789,0.151712,0.229632,0.06144,1.08544,2.28966,0.034481,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674076891009,7.74416,264.77,3.77686,3.86659,3.84282,0.134656,0.233088,0.060416,0.924672,2.48998,0.048938,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674080658642,11.5118,264.376,3.78249,3.76733,3.7457,0.139616,0.229952,0.06144,1.02502,2.28966,0.018106,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674084404350,15.2575,264.603,3.77924,3.71478,3.69187,0.13424,0.23376,0.06144,0.799744,2.46269,0.032574,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674088338162,19.1913,264.534,3.78023,3.83744,3.81562,0.151424,0.229824,0.06144,1.08237,2.29056,0.040463,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674091994548,22.8477,264.473,3.7811,3.66141,3.63926,0.135104,0.232512,0.06144,0.802816,2.40739,0.030564,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674095751665,26.6048,264.336,3.78306,3.77338,3.75107,0.137376,0.233536,0.061376,0.805888,2.5129,0.01885,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674099517836,30.371,264.403,3.78211,3.6881,3.66499,0.15392,0.229056,0.060416,0.932064,2.28954,0.04205,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674103519115,34.3723,264.548,3.78003,3.99206,3.96502,0.135008,0.232704,0.062464,1.00045,2.5344,0.044088,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674107047993,37.9011,264.171,3.78542,3.5663,3.54262,0.157792,0.233952,0.060416,0.801088,2.28938,0.021531,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674111011116,41.8643,264.69,3.77801,3.86627,3.84298,0.135552,0.232992,0.060416,0.92672,2.4873,0.053969,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674114731067,45.5842,264.361,3.78271,3.69139,3.66906,0.155424,0.229664,0.060416,0.933888,2.28966,0.030667,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
1781748674118527329,49.3805,264.72,3.77757,3.78349,3.76035,0.135328,0.23328,0.060672,0.79872,2.53235,0.032331,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,2,off,0,on,-4
