timestamp_ns,measurement_elapsed_ms,fps,frame_time_ms,frame_e2e_ms,total_ms,rank_ms,sort_ms,inverse_ms,projection_ms,rendering_ms,present_ms,total_splats,loaded_splats,visible_splats,visible_ratio,width,height,model_type,draw_method,msaa,vsync,mip_bias,mip_modulation,log_p_min
1781754365219888781,0,444.212,2.25118,2.34003,2.31786,0.135296,0.234784,0.06144,1.01091,0.875424,0.015456,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365222072285,2.1835,443.957,2.25247,2.15117,2.12982,0.130432,0.235072,0.061856,0.826368,0.876096,0.015755,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365224410289,4.52151,444.58,2.24931,2.15238,2.13126,0.130368,0.23552,0.062464,0.827392,0.87552,0.027722,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365226547338,6.65856,444.109,2.2517,2.15894,2.13728,0.133856,0.234976,0.062464,0.831488,0.874496,0.016415,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365228732791,8.84401,445.015,2.24711,2.15357,2.13123,0.130528,0.234304,0.062464,0.828416,0.87552,0.016607,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365230962700,11.0739,445.002,2.24718,2.15539,2.13174,0.130272,0.235072,0.061632,0.82944,0.875328,0.027017,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365233107565,13.2188,444.819,2.24811,2.15466,2.13219,0.130176,0.235776,0.06144,0.828416,0.876384,0.018023,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365235790260,15.9015,444.456,2.24994,2.33475,2.3144,0.129824,0.235936,0.062432,1.01171,0.874496,0.027574,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365237925542,18.0368,443.319,2.25571,2.1656,2.14419,0.144256,0.2336,0.062304,0.82864,0.875392,0.024837,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365240129499,20.2407,444.154,2.25147,2.16595,2.14218,0.1296,0.234912,0.06144,0.83968,0.876544,0.025577,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365242371294,22.4825,444.032,2.25209,2.28381,2.2625,0.13072,0.235328,0.062464,0.959488,0.874496,0.021325,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365244668379,24.7796,444.434,2.25005,2.15312,2.12976,0.13024,0.235168,0.06144,0.828416,0.874496,0.028744,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365246842972,26.9542,444.585,2.24929,2.15658,2.13699,0.1304,0.236448,0.062464,0.832512,0.875168,0.034217,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365248997720,29.1089,444.468,2.24988,2.15632,2.13293,0.130528,0.233888,0.06144,0.831616,0.875456,0.027282,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365251375092,31.4863,444.579,2.24932,2.15638,2.13459,0.130176,0.235968,0.062464,0.831488,0.874496,0.024977,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365253727774,33.839,444.201,2.25123,2.31997,2.29648,0.136736,0.233792,0.06144,0.990208,0.874304,0.023982,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365255931750,36.043,444.585,2.24929,2.15379,2.13056,0.13008,0.23392,0.0616,0.828416,0.876544,0.025094,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365258216302,38.3275,444.361,2.25042,2.15187,2.12813,0.129856,0.235232,0.06144,0.826368,0.875232,0.04061,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365260404934,40.5162,444.016,2.25217,2.15533,2.13453,0.135328,0.235456,0.062304,0.826368,0.875072,0.024779,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365262562561,42.6738,444.35,2.25048,2.15373,2.13254,0.130688,0.234272,0.062464,0.829696,0.875424,0.023632,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365264747249,44.8585,444.087,2.25181,2.1529,2.1311,0.129824,0.23488,0.062464,0.82944,0.874496,0.02489,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365266917556,47.0288,444.121,2.25164,2.15325,2.13283,0.129632,0.234912,0.062272,0.830592,0.875424,0.025066,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365269391060,49.5023,444.743,2.24849,2.32848,2.30621,0.130304,0.235424,0.06144,1.00352,0.87552,0.02183,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365271510328,51.6215,444.194,2.25127,2.16848,2.14621,0.147872,0.23296,0.06144,0.82944,0.874496,0.017206,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365273679376,53.7906,445.043,2.24698,2.15434,2.13299,0.130688,0.23488,0.06144,0.830464,0.87552,0.016059,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365275983767,56.095,445.074,2.24682,2.28176,2.25846,0.130688,0.235424,0.06144,0.956416,0.874496,0.015667,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365278159203,58.2704,445.081,2.24678,2.15395,2.13206,0.130208,0.2352,0.061696,0.82944,0.87552,0.01501,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365280347729,60.4589,444.733,2.24854,2.15578,2.13549,0.130176,0.235776,0.062464,0.831552,0.87552,0.015035,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365282529486,62.6407,444.655,2.24894,2.15574,2.13501,0.130624,0.235072,0.062304,0.831488,0.87552,0.019925,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365284859931,64.9711,444.699,2.24871,2.15536,2.13395,0.130496,0.235072,0.062464,0.831488,0.874432,0.014613,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365287223264,67.3345,444.113,2.25168,2.33645,2.31597,0.135584,0.23504,0.062464,1.00762,0.875264,0.014443,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365289403915,69.5151,444.679,2.24881,2.15341,2.13011,0.130368,0.234496,0.06144,0.828416,0.875392,0.016507,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365291715074,71.8263,444.683,2.24879,2.27984,2.25773,0.130848,0.236576,0.06144,0.953344,0.87552,0.014671,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365293883256,73.9945,444.28,2.25084,2.15453,2.13328,0.130432,0.235424,0.062464,0.830464,0.874496,0.014067,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365296104207,76.2154,444.855,2.24793,2.15504,2.13405,0.129952,0.235648,0.062464,0.830464,0.87552,0.016448,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365298268651,78.3799,444.919,2.2476,2.1537,2.13037,0.13072,0.234272,0.06144,0.82944,0.874496,0.01959,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
1781754365300454346,80.5656,445.155,2.24641,2.15354,2.13114,0.129824,0.236,0.06144,0.828416,0.875456,0.01652,5834784,5834784,1820632,31.2031,1920,1080,raygs,triangles,1,off,0,on,-4
