timestamp_ns,measurement_elapsed_ms,fps,frame_time_ms,frame_e2e_ms,total_ms,rank_ms,sort_ms,inverse_ms,projection_ms,rendering_ms,present_ms,total_splats,loaded_splats,visible_splats,visible_ratio,width,height,model_type,draw_method,msaa,vsync,mip_bias,mip_modulation,log_p_min
1781756409738771819,0,396.793,2.52021,2.57786,2.55568,0.133408,0.190976,0.04608,0.576512,1.6087,0.017358,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409741389732,2.61791,396.827,2.51999,2.58448,2.5616,0.1368,0.1904,0.047008,0.574592,1.6128,0.01676,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409743864149,5.09233,396.964,2.51912,2.42938,2.4063,0.147232,0.18864,0.047104,0.575488,1.44784,0.026046,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409746412439,7.64062,396.99,2.51896,2.54378,2.52278,0.132608,0.190528,0.047104,0.703904,1.44864,0.016475,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409748936430,10.1646,396.938,2.51928,2.42262,2.40237,0.132672,0.190976,0.047104,0.58368,1.44794,0.018551,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409751325096,12.5533,397.007,2.51885,2.42208,2.39782,0.132768,0.1904,0.046112,0.580608,1.44794,0.025012,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409753753680,14.9819,396.95,2.51921,2.42339,2.40006,0.132608,0.190784,0.04608,0.582656,1.44794,0.016335,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409756647833,17.876,397.053,2.51855,2.80726,2.78077,0.13248,0.356576,0.047104,0.572416,1.67219,0.020711,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409759044149,20.2723,396.348,2.52304,2.4263,2.40381,0.145216,0.189088,0.047104,0.574464,1.44794,0.022122,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409761518273,22.7465,396.773,2.52033,2.44285,2.42307,0.132,0.1912,0.047104,0.60416,1.44861,0.016456,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409764163805,25.392,396.708,2.52075,2.54147,2.5192,0.132672,0.309856,0.04608,0.582656,1.44794,0.018565,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409766511527,27.7397,396.757,2.52043,2.42166,2.39936,0.132512,0.190208,0.047104,0.580608,1.44893,0.017066,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409768963509,30.1917,397.36,2.51661,2.42304,2.40074,0.13232,0.19072,0.047104,0.582656,1.44794,0.016175,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409771616807,32.845,397.022,2.51875,2.59437,2.57069,0.132672,0.19152,0.046944,0.581632,1.61792,0.02021,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409774191065,35.4192,396.851,2.51984,2.58784,2.56541,0.136768,0.189152,0.047104,0.575488,1.6169,0.01556,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409776641831,37.87,396.958,2.51916,2.42582,2.40426,0.146208,0.1888,0.047104,0.57344,1.4487,0.01547,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409779205418,40.4336,396.961,2.51914,2.53146,2.50918,0.132576,0.188416,0.046944,0.575552,1.5657,0.017861,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409781727349,42.9555,396.747,2.5205,2.42262,2.39862,0.135328,0.19168,0.04608,0.5776,1.44794,0.020497,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409784087069,45.3152,396.953,2.51919,2.41757,2.3953,0.132384,0.190336,0.04608,0.57856,1.44794,0.016663,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409786531485,47.7597,397.073,2.51843,2.41792,2.39482,0.132256,0.191744,0.04624,0.57664,1.44794,0.016025,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409789134172,50.3624,397.062,2.5185,2.5784,2.55584,0.132416,0.191104,0.047104,0.57344,1.61178,0.016974,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409791768676,52.9969,397.067,2.51847,2.58147,2.56026,0.136544,0.190368,0.047104,0.574464,1.61178,0.025167,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409794205568,55.4337,397.064,2.51848,2.43152,2.40931,0.148352,0.189408,0.047104,0.576512,1.44794,0.021044,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409796788432,58.0166,397.156,2.51791,2.54976,2.52765,0.132448,0.190528,0.047104,0.708608,1.44896,0.017066,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
1781756409799287691,60.5159,397.024,2.51874,2.42435,2.40317,0.132992,0.191584,0.047104,0.582656,1.44883,0.023082,6131954,6131954,1254331,20.4557,1920,1080,raygs,triangles,4,off,0,on,-4
