timestamp_ns,measurement_elapsed_ms,fps,frame_time_ms,frame_e2e_ms,total_ms,rank_ms,sort_ms,inverse_ms,projection_ms,rendering_ms,present_ms,total_splats,loaded_splats,visible_splats,visible_ratio,width,height,model_type,draw_method,msaa,vsync,mip_bias,mip_modulation,log_p_min
1781748331385686252,0,903.984,1.10621,1.03533,1.02045,0.060832,0.12656,0.024576,0.33792,0.47056,0.031372,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331386903266,1.21701,910.811,1.09792,1.19123,1.17878,0.231328,0.125824,0.025376,0.325632,0.470624,0.026943,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331388309980,2.62373,912.136,1.09633,1.40365,1.38979,0.402528,0.12624,0.02528,0.364864,0.47088,0.015899,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331389647289,3.96104,907.992,1.10133,1.02746,1.01242,0.06528,0.12592,0.0256,0.323584,0.472032,0.039491,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331390720747,5.03449,904.062,1.10612,1.02128,1.00493,0.060448,0.126304,0.024576,0.32256,0.47104,0.029352,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331391734209,6.04796,903.806,1.10643,1.01952,1.00595,0.060544,0.125568,0.024576,0.323584,0.47168,0.030607,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331392801944,7.11569,904.088,1.10609,1.02278,1.00506,0.060608,0.126624,0.024576,0.321536,0.471712,0.029063,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331393826423,8.14017,903.278,1.10708,1.02106,1.00611,0.060896,0.12624,0.024576,0.32256,0.47184,0.027947,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331394864724,9.17847,903.135,1.10725,1.01827,1.00525,0.061184,0.126144,0.02432,0.32256,0.47104,0.027582,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331395915806,10.2296,903.216,1.10715,1.02301,1.00733,0.0608,0.12672,0.024576,0.323584,0.471648,0.028092,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331396966510,11.2803,902.963,1.10747,1.01997,1.0063,0.061056,0.127072,0.024576,0.32256,0.47104,0.031461,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331398053442,12.3672,904.643,1.10541,1.02163,1.00854,0.06352,0.126048,0.024672,0.32256,0.471744,0.032115,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331399051413,13.3652,903.917,1.1063,1.01853,1.00605,0.06144,0.126432,0.024576,0.32256,0.47104,0.028311,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331400091809,14.4056,904.853,1.10515,1.02106,1.00394,0.06112,0.125664,0.023552,0.32256,0.47104,0.026646,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331401133507,15.4473,904.847,1.10516,1.02099,1.00682,0.060864,0.126592,0.024576,0.323904,0.47088,0.027282,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331402255152,16.5689,905.11,1.10484,1.02054,1.00496,0.061408,0.127296,0.023552,0.321728,0.470976,0.036095,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331403432705,17.7465,910.689,1.09807,1.18976,1.17741,0.228576,0.125536,0.0256,0.326656,0.47104,0.029776,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331404860173,19.1739,913.23,1.09501,1.40445,1.39174,0.402272,0.128288,0.024576,0.364544,0.472064,0.028385,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331406165670,20.4794,907.907,1.10143,1.29178,1.27789,0.326368,0.126464,0.025504,0.32768,0.471872,0.028154,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331407247180,21.5609,904.186,1.10597,1.02218,1.00646,0.060896,0.12624,0.02464,0.322784,0.471904,0.03232,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331408288201,22.6019,906.06,1.10368,1.02406,1.0047,0.060832,0.12592,0.024672,0.32256,0.47072,0.027706,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331409342713,23.6565,905.705,1.10411,1.02182,1.00499,0.06064,0.126272,0.024576,0.32256,0.470944,0.028987,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331410389016,24.7028,904.909,1.10508,1.02624,1.0071,0.060768,0.127136,0.024928,0.32256,0.471712,0.02746,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331411443748,25.7575,904.428,1.10567,1.02224,1.00672,0.061056,0.1264,0.024512,0.323968,0.470784,0.030046,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331412470696,26.7844,904.028,1.10616,1.02592,1.0072,0.06064,0.126336,0.024576,0.324608,0.47104,0.029661,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331413506431,27.8202,904.271,1.10586,1.02061,1.00566,0.060512,0.126976,0.024576,0.321536,0.472064,0.027071,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331414548419,28.8622,904.692,1.10535,1.02214,1.00851,0.06096,0.126624,0.024576,0.324608,0.471744,0.026157,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331415602674,29.9164,904.644,1.10541,1.02141,1.00621,0.06128,0.126752,0.024576,0.320512,0.473088,0.028155,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331416643607,30.9574,904.397,1.10571,1.01949,1.004,0.060576,0.125248,0.024576,0.32256,0.47104,0.027733,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331417684886,31.9986,904.518,1.10556,1.02122,1.00438,0.060032,0.1272,0.023552,0.32256,0.47104,0.027648,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331418753132,33.0669,904.803,1.10521,1.02266,1.00765,0.06048,0.127968,0.024576,0.32256,0.472064,0.031111,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331419993025,34.3068,911.181,1.09748,1.20973,1.19402,0.065248,0.300352,0.026624,0.330752,0.47104,0.030028,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331421465877,35.7796,913.279,1.09496,1.4423,1.42813,0.437088,0.128416,0.026016,0.365568,0.47104,0.029512,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331422759852,37.0736,907.284,1.10219,1.28685,1.2744,0.326688,0.126464,0.0256,0.324608,0.47104,0.029955,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331423821971,38.1357,903.645,1.10663,1.02147,1.0048,0.060288,0.126496,0.024416,0.32256,0.47104,0.029764,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331424886595,39.2003,905.682,1.10414,1.02093,1.00576,0.060768,0.12624,0.02448,0.32256,0.471712,0.030469,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331425900127,40.2139,905.038,1.10493,1.02214,1.00419,0.060992,0.126272,0.024608,0.320512,0.471808,0.028206,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331426932658,41.2464,905.254,1.10466,1.02118,1.00445,0.061152,0.1264,0.024576,0.321536,0.470784,0.026925,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331427969937,42.2837,904.479,1.10561,1.02166,1.00531,0.061536,0.1256,0.024576,0.32256,0.47104,0.025734,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331429024054,43.3378,904.458,1.10564,1.02147,1.00765,0.062368,0.12608,0.024576,0.323584,0.47104,0.026044,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331430066858,44.3806,904.609,1.10545,1.02733,1.00525,0.061024,0.12592,0.024608,0.322656,0.47104,0.026094,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331431122613,45.4364,904.417,1.10568,1.02675,1.00554,0.061472,0.126944,0.024544,0.321536,0.47104,0.026342,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331432164614,46.4784,905.937,1.10383,1.0167,1.00371,0.061568,0.126016,0.024576,0.320512,0.47104,0.026377,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331433222239,47.536,905.596,1.10425,1.02211,1.00646,0.059904,0.128352,0.024576,0.32272,0.470912,0.034306,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331434322076,48.6358,905.814,1.10398,1.0215,1.0023,0.06032,0.126144,0.024448,0.320512,0.47088,0.031564,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331435359193,49.6729,904.974,1.105,1.02138,1.00602,0.061216,0.126624,0.024576,0.32256,0.47104,0.03141,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331436587954,50.9017,905.086,1.10487,1.20432,1.18909,0.065024,0.297696,0.0256,0.328704,0.472064,0.031912,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331438056101,52.3698,905.494,1.10437,1.4135,1.39715,0.062176,0.471744,0.0256,0.366592,0.47104,0.029442,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331439325631,53.6394,907.271,1.10221,1.28829,1.27558,0.323104,0.12864,0.025504,0.325632,0.472704,0.029171,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331440405108,54.7189,904.139,1.10602,1.02243,1.00541,0.060224,0.125984,0.024576,0.323584,0.47104,0.03074,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331441414719,55.7285,903.767,1.10648,1.02019,1.0023,0.060384,0.125792,0.024576,0.320512,0.47104,0.027913,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331442452465,56.7662,904.096,1.10608,1.01846,1.00362,0.061376,0.125792,0.023872,0.321536,0.47104,0.027073,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
1781748331443495972,57.8097,904.135,1.10603,1.0217,1.0057,0.060544,0.127232,0.024576,0.321536,0.471808,0.028742,2541226,2541226,699211,27.5147,1280,720,raygs,triangles,1,off,0,on,-4
