timestamp_ns,measurement_elapsed_ms,fps,frame_time_ms,frame_e2e_ms,total_ms,rank_ms,sort_ms,inverse_ms,projection_ms,rendering_ms,present_ms,total_splats,loaded_splats,visible_splats,visible_ratio,width,height,model_type,draw_method,msaa,vsync,mip_bias,mip_modulation,log_p_min
1781755547913779530,0,582.949,1.71542,1.63984,1.62726,0.056544,0.16624,0.039936,0.470016,0.894528,0.02335,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547915730045,1.95051,583.657,1.71333,1.63987,1.62301,0.056096,0.16608,0.038912,0.468992,0.892928,0.038161,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547917500071,3.72054,581.957,1.71834,1.64611,1.63114,0.063296,0.168032,0.039936,0.466944,0.892928,0.028018,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547919139936,5.36041,581.386,1.72003,1.63472,1.61981,0.057088,0.165984,0.038912,0.463872,0.893952,0.020351,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547920810634,7.0311,582.643,1.71632,1.63206,1.61734,0.05648,0.165696,0.039232,0.462208,0.893728,0.032868,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547922507500,8.72797,583.395,1.71411,1.63379,1.61702,0.05616,0.165152,0.038912,0.463872,0.892928,0.033453,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547924291652,10.5121,583.176,1.71475,1.63709,1.62269,0.056384,0.16592,0.039936,0.466944,0.893504,0.029037,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547925924217,12.1447,582.522,1.71667,1.63984,1.6256,0.057152,0.165568,0.039936,0.468992,0.893952,0.027492,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547927549954,13.7704,582.82,1.71579,1.63757,1.62099,0.05584,0.165312,0.038912,0.467328,0.8936,0.016612,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547929286803,15.5073,583.806,1.7129,1.63504,1.6201,0.056384,0.165312,0.03984,0.464896,0.893664,0.041941,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547930928897,17.1494,583.26,1.7145,1.64032,1.6231,0.056576,0.166816,0.038816,0.467968,0.892928,0.029721,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547932749326,18.9698,583.436,1.71398,1.83472,1.81907,0.056384,0.16576,0.039296,0.663744,0.893888,0.015837,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547934547275,20.7677,582.45,1.71689,1.7623,1.74611,0.056672,0.290784,0.0408,0.464192,0.893664,0.033679,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547936347369,22.5678,581.749,1.71896,1.63421,1.62035,0.057088,0.1656,0.039744,0.464192,0.893728,0.03285,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547937967052,24.1875,582.371,1.71712,1.6353,1.62083,0.056576,0.166496,0.039776,0.464224,0.89376,0.016692,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547939666186,25.8867,582.969,1.71536,1.6679,1.65347,0.057056,0.16624,0.039936,0.49664,0.8936,0.024563,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547941447727,27.6682,582.93,1.71547,1.63795,1.62102,0.056224,0.16512,0.038912,0.467072,0.893696,0.02483,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547943125517,29.346,582.04,1.7181,1.64106,1.62672,0.05728,0.16656,0.039936,0.468992,0.893952,0.02585,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547944780596,31.0011,581.899,1.71851,1.64061,1.62618,0.056416,0.166176,0.039616,0.47104,0.892928,0.025042,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547946441019,32.6615,582.659,1.71627,1.63773,1.6225,0.057152,0.165536,0.038912,0.467968,0.892928,0.024719,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547948102544,34.323,582.939,1.71545,1.63731,1.62253,0.056608,0.165952,0.039072,0.467968,0.892928,0.024131,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547950005918,36.2264,582.89,1.71559,1.87357,1.85792,0.05632,0.16624,0.038912,0.701696,0.894752,0.025369,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547951804865,38.0253,581.606,1.71938,1.7609,1.74557,0.05632,0.289632,0.04096,0.464896,0.89376,0.026733,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
1781755547953455624,39.6761,581.762,1.71892,1.63504,1.61834,0.056384,0.165216,0.038912,0.464896,0.892928,0.024864,2541226,2541226,1228420,48.3397,1920,1080,gs,triangles,1,off,0,on,-4
