timestamp_ns,measurement_elapsed_ms,fps,frame_time_ms,frame_e2e_ms,total_ms,rank_ms,sort_ms,inverse_ms,projection_ms,rendering_ms,present_ms,total_splats,loaded_splats,visible_splats,visible_ratio,width,height,model_type,draw_method,msaa,vsync,mip_bias,mip_modulation,log_p_min
1781748712222694873,0,344.056,2.9065,2.7559,2.73373,0.136416,0.23408,0.06128,0.840704,1.46125,0.025593,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712225596839,2.90197,343.49,2.9113,2.87184,2.84922,0.157568,0.232288,0.060416,0.93696,1.46198,0.027778,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712228445522,5.75065,344.121,2.90596,2.71453,2.69155,0.136448,0.234176,0.060416,0.79872,1.46179,0.042023,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712231077050,8.38218,344.433,2.90332,2.71216,2.69094,0.13648,0.233024,0.061248,0.79792,1.46227,0.018992,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712234278015,11.5831,344.93,2.89914,3.17309,3.15146,0.3224,0.235424,0.060416,1.06906,1.46416,0.027264,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712237040260,14.3454,344.03,2.90672,2.71773,2.69434,0.136992,0.233888,0.060416,0.800768,1.46227,0.029496,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712240227451,17.5326,344.107,2.90607,3.03021,3.00608,0.135744,0.234048,0.061152,1.11206,1.46307,0.033666,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712242966108,20.2712,343.423,2.91186,2.71971,2.69728,0.14064,0.23216,0.060416,0.801792,1.46227,0.028704,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712245715096,23.0202,343.99,2.90706,2.71754,2.69274,0.136384,0.234944,0.059392,0.799744,1.46227,0.028148,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712248593854,25.899,344.388,2.9037,2.71421,2.69069,0.13616,0.235168,0.060416,0.796672,1.46227,0.027342,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712251663694,28.9688,344.46,2.9031,3.01411,2.9913,0.157152,0.231008,0.060544,1.0793,1.4633,0.029512,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
1781748712254673944,31.9791,343.708,2.90944,2.7512,2.72784,0.13696,0.233632,0.060416,0.79872,1.49811,0.028201,6131954,6131954,1778758,29.008,1920,1080,raygs,triangles,1,off,0.05,on,-4
