timestamp_ns,measurement_elapsed_ms,fps,frame_time_ms,frame_e2e_ms,total_ms,rank_ms,sort_ms,inverse_ms,projection_ms,rendering_ms,present_ms,total_splats,loaded_splats,visible_splats,visible_ratio,width,height,model_type,draw_method,msaa,vsync,mip_bias,mip_modulation,log_p_min
1781755566033177423,0,583.891,1.71265,1.64384,1.6281,0.062112,0.16704,0.039936,0.46112,0.897888,0.022818,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566034862323,1.6849,583.983,1.71238,1.6343,1.61994,0.056672,0.16672,0.039744,0.459776,0.897024,0.025864,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566036511952,3.33453,584.84,1.70987,1.63235,1.61642,0.056768,0.165984,0.037888,0.458752,0.897024,0.025054,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566038166398,4.98897,584.778,1.71005,1.63485,1.6208,0.057216,0.165824,0.038912,0.4608,0.898048,0.024594,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566040295037,7.11761,584.825,1.70991,1.75811,1.74278,0.056608,0.16576,0.155648,0.466944,0.897824,0.055252,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566041890395,8.71297,582.013,1.71817,1.63821,1.62387,0.056512,0.166528,0.039936,0.463872,0.897024,0.036726,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566043574048,10.3966,583.164,1.71478,1.63846,1.62314,0.056768,0.165568,0.037888,0.464992,0.89792,0.039558,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566045220747,12.0433,583,1.71527,1.63725,1.62269,0.056576,0.165536,0.038656,0.463872,0.898048,0.040545,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566047072357,13.8949,583.405,1.71408,1.64365,1.62816,0.056832,0.165728,0.038912,0.468992,0.897696,0.047459,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566048873877,15.6965,582.054,1.71806,1.65251,1.63443,0.070272,0.165824,0.039776,0.4608,0.89776,0.038603,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566050529171,17.3517,581.28,1.72034,1.64208,1.62797,0.063584,0.166624,0.039936,0.4608,0.897024,0.035771,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
1781755566052189654,19.0122,582.711,1.71612,1.63411,1.61952,0.05648,0.165472,0.038912,0.4608,0.897856,0.037243,2541226,2541226,1218050,47.9316,1920,1080,gs,triangles,1,off,0,on,-4
